ID;CLASE;SUBCLASE;SUPERORDER;ORDER;SUBORDER;SUPERCOHORT;COHORT;SUBCOHORT;SUPERFAMILY;FAMILY;GENERA;SPECIE;G_SP;RESOURCE;METHOD;TAXONOMIC_LEVEL;ID_ESM_I
1537;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;silesiacus;Rhodacarellus sileciacus;eggs;obs.;SPECIE;52
1538;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Rhodacaridae;Rhodacarellus;subterraneus;Rhodacarellus subterraneus;eggs;obs.;SPECIE;52
1539;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;coll.;obs.;FAMILY;52
1540;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;mites;obs.;FAMILY;52
1541;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;larvae;obs.;FAMILY;52
1542;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;eggs;obs.;FAMILY;52
1543;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystides;Parasitengonina;Trombididae;Trombidioidea;Trombidiidae;;;TROMBIDIIDAE ;enchy.;obs.;FAMILY;52
1544;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodides;;;Tydeoidea;Tydeidae;;;TYDEIDAE ;bac.;obs.;FAMILY;52
1545;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodides;;;Tydeoidea;Tydeidae;;;TYDEIDAE ;sap. fun.;obs.;FAMILY;52
1546;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodides;;;Tydeoidea;Tydeidae;;;TYDEIDAE ;m.fau;obs.;FAMILY;52
1547;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;m.fau;obs.;GENERA;52
1548;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;enchy.;obs.;GENERA;52
1549;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;coll.;obs.;GENERA;52
1550;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;mites;obs.;GENERA;52
1551;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;larvae;obs.;GENERA;52
1552;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Veigaioidea;Veigaiidae;Veigaia;sp.;Veigaia sp.;eggs;obs.;GENERA;52
1553;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Skeironozercon;tricavus;Skeironozercon tricavus;m.fau;obs.;SPECIE;52
1554;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Mixozercon;sp.;Mixozercon sp.;m.fau;obs.;GENERA;52
1555;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Zercon;sp.;Zercon sp.;m.fau;obs.;GENERA;52
1556;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Skeironozercon;tricavus;Skeironozercon tricavus;m.fau;obs.;SPECIE;52
1557;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Epiicriae;Zerconoidea;Zerconidae;Mixozercon;sp.;Mixozercon sp.;m.fau;obs.;GENERA;52
1558;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Arctoseius;cetratus;Arctoseius cetratus;m.fau;obs.;SPECIE;52
1559;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Arctoseius;cetratus;Arctoseius cetratus;coll.;obs.;SPECIE;52
1560;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Arctoseius;cetratus;Arctoseius cetratus;eggs;obs.;SPECIE;52
1561;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Brachychthoniidae;Brachychthonius;sp.;Brachychthonius sp.;sap. fun.;gut;GENERA;53
1562;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Brachychthoniidae;Brachychthonius;sp.;Brachychthonius sp.;myco.;gut;GENERA;53
1563;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppiella;nova;Oppiella nova;sap. fun.;gut;SPECIE;53
1564;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppiella;nova;Oppiella nova;myco.;gut;SPECIE;53
1565;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;mites;f.p.;SPECIE;54
1566;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;coll.;f.p.;SPECIE;54
1567;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;magnus;Steganacarus magnus;m.fau;mo. det.;SPECIE;55
1568;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;magnus;Steganacarus magnus;carrion;mo. det.;SPECIE;55
1569;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates ;voigtsi;Chamobates voigtsi;m.fau;mo. det.;SPECIE;55
1570;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Camisiidae;Platynothrus;peltifer;Platynothrus peltifer;m.fau;mo. det.;SPECIE;55
1571;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Camisiidae;Platynothrus;peltifer;Platynothrus peltifer;carrion;mo. det.;SPECIE;55
1572;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nothridae;Nothrus;silvestris;Nothrus silvestris;m.fau;mo. det.;SPECIE;55
1573;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Trhypochthoniidae;Archegozetes;longisetosus;Archegozetes longisetosus;m.fau;mo. det.;SPECIE;55
1574;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Damaeus;riparius;Damaeus riparius;m.fau;mo. det.;SPECIE;55
1575;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Hypoaspis;aculeifer;Hypoaspis aculeifer;m.fau;mo. det.;SPECIE;55
1576;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma;viridis;Isotoma viridis;m.fau;mo. det.;SPECIE;55
1577;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotomorus;palustris;Isotomorus palustris;m.fau;mo. det.;SPECIE;55
1578;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Uropodoidea;Uropodidae;Uropoda;cassidea;Uropoda cassidea;m.fau;mo. det.;SPECIE;55
1579;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Gustavioidea;Liacaridae;Liacarus;subterraneus;Liacarus subterraneus;carrion;mo. det.;SPECIE;55
1580;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Hypochthonioidea;Hypochthoniidae;Hypochthonius;rufulus;Hypochthonius rufulus;m.fau;mo. det.;SPECIE;55
1581;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;m.fau;mo. det.;SPECIE;55
1582;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Parasitiae;Parasitoidea;Parasitidae;Pergamasus;septentrionalis;Pergamasus septentrionalis;carrion;mo. det.;SPECIE;55
1583;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Phthiracaroidea;Phthiracaridae;Atropacarus;striculus;Atropacarus striculus;m.fau;mo. det.;SPECIE;55
1584;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Achipterioidea;Achipteriidae;Achipteria;coleoptrata;Achipteria coleoptrata;sap. fun.;gut;SPECIE;56
1585;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Achipterioidea;Achipteriidae;Achipteria;coleoptrata;Achipteria coleoptrata;litter;assay;SPECIE;56
1586;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Achipterioidea;Achipteriidae;Achipteria;coleoptrata;Achipteria coleoptrata;plant;assay;SPECIE;56
1587;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Achipterioidea;Achipteriidae;Achipteria;coleoptrata;Achipteria coleoptrata;humus;assay;SPECIE;56
1588;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;diaphanum;Steganacarus diaphanum;litter;assay;SPECIE;56
1589;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;diaphanum;Steganacarus diaphanum;humus;gut;SPECIE;56
1590;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;diaphanum;Steganacarus diaphanum;sap. fun.;gut;SPECIE;56
1591;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Haplophora;magna;Haplophora magna;humus;gut;SPECIE;56
1592;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Haplophora;magna;Haplophora magna;litter;assay;SPECIE;56
1593;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Hypochthonioidea;Eniochthoniidae;Eniochthonius;sp.;Eniochthonius sp.;humus;gut;SPECIE;56
1594;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Cepheoidea;Cepheidae;Cepheus;latus;Cepheus latus;litter;assay;SPECIE;56
1595;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Fuscozetes;fuscipes;Fuscozetes fuscipes;litter;assay;SPECIE;56
1596;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Fuscozetes;fuscipes;Fuscozetes fuscipes;carrion;assay;SPECIE;56
1597;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Fuscozetes;fuscipes;Fuscozetes fuscipes;litter;gut;SPECIE;56
1598;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Fuscozetes;fuscipes;Fuscozetes fuscipes;sap. fun.;gut;SPECIE;56
1599;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Heterodamaeus;sp.;Heterodamaeus sp.;humus;assay;GENERA;56
1600;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Euphthiracaroidea;Euphthiracaridae;Mesoplophora;pulcra;Mesoplophora pulcra;litter;assay;SPECIE;56
1601;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Euphthiracaroidea;Euphthiracaridae;Mesoplophora;pulcra;Mesoplophora pulcra;humus;gut;SPECIE;56
1602;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Euphthiracaroidea;Euphthiracaridae;Mesoplophora;pulcra;Mesoplophora pulcra;sap. fun.;gut;SPECIE;56
1603;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Euphthiracaroidea;Euphthiracaridae;Pseudotritia;sp.;Pseudotritia sp.;humus;gut;GENERA;56
1604;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Euphthiracaroidea;Euphthiracaridae;Pseudotritia;sp.;Pseudotritia sp.;litter;assay;GENERA;56
1605;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppia;neerlandica;Oppia neerlandica;litter;assay;SPECIE;56
1606;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppia;neerlandica;Oppia neerlandica;humus;gut;SPECIE;56
1607;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppia;neerlandica;Oppia neerlandica;sap. fun.;gut;SPECIE;56
1608;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Peloribates;sp.;Peloribates sp.;humus;assay;GENERA;56
1609;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Peloribates;sp.;Peloribates sp.;carrion;assay;GENERA;56
1610;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Peloribates;sp.;Peloribates sp.;sap. fun.;gut;GENERA;56
1611;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;pallidus;Scheloribates pallidus;litter;assay;SPECIE;56
1612;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;pallidus;Scheloribates pallidus;sap. fun.;assay;SPECIE;56
1613;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Phthiracaroidea;Phthiracaridae;Phthiracarus;sp.;Phthiracarus sp.;litter;assay;GENERA;56
1614;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Fuscozetes;sp.;Fuscozetes sp.;carrion;gut;GENERA;56
1615;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Carabodidae;Carabodes;femoralis;Carabodes femoralis;myco.;f.p.;SPECIE;57
1616;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nothridae;Nothrus;silvestris;Nothrus silvestris;myco.;f.p.;SPECIE;57
1617;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Oribatulidae;Oribatula;tibialis;Oribatula tibialis;myco.;f.p.;SPECIE;57
1618;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Brachychthoniidae;;;BRACHYCHTHONIIDAE ;myco.;assay;FAMILY;59
1619;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Eulohmannioidea;Eulohmanniidae;Eulohmannia;ribagai;Eulohmannia ribagai;myco.;assay;SPECIE;59
1620;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppiella;nova;Oppiella nova;myco.;assay;SPECIE;59
1621;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppiella;maritima;Oppiella maritima;myco.;assay;SPECIE;59
1622;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;pallidus;Scheloribates pallidus;myco.;assay;SPECIE;59
1623;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ameroidea;Amerobelbidae;Metabelba;montana;Metabelba montana;sap. fun.;assay;SPECIE;61
1624;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ameroidea;Eremobelbidae;Eremobelba;nervosa;Eremobelba nervosa;sap. fun.;assay;SPECIE;61
1625;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;diaphanum;Steganacarus diaphanum;litter;assay;SPECIE;61
1626;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Carabodidae;Carabodes;areolatus;Carabodes areolatus;sap. fun.;assay;SPECIE;61
1627;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Ceratozetes;gracilis;Ceratozetes gracilis;sap. fun.;assay;SPECIE;61
1628;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Ceratozetes;gracilis;Ceratozetes gracilis;litter;assay;SPECIE;61
1629;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Camisiidae;Platynothrus;peltifer;Platynothrus peltifer;sap. fun.;assay;SPECIE;61
1630;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Camisiidae;Platynothrus;peltifer;Platynothrus peltifer;litter;assay;SPECIE;61
1631;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Crotoniidae;Camisia;spinifer;Camisia spinifer;litter;assay;SPECIE;61
1632;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nanhermanniidae;Nanhermannia;elegantula;Nanhermannia elegantula;litter;assay;SPECIE;61
1633;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nothridae;Nothrus;biciliatus;Nothrus biciliatus;litter;assay;SPECIE;61
1634;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Belba;kingi;Belba kingi;sap. fun.;assay;SPECIE;61
1635;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Euphthiracaroidea;Euphthiracaridae;Pseudotritia;ardua;Pseudotritia ardua;litter;assay;SPECIE;61
1636;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Galumna;eliminata;Galumna eliminata;sap. fun.;assay;SPECIE;61
1637;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Gustavioidea;Peloppiidae;Ceratoppia;bipilis;Ceratoppia bipilis;sap. fun.;assay;SPECIE;61
1638;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Hermannielloidea;Hermanniellidae;Hermannia;gibba;Hermannia gibba;litter;assay;SPECIE;61
1639;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Hypochthonioidea;Hypochthoniidae;Hypochthonius;rufulus;Hypochthonius rufulus;sap. fun.;assay;SPECIE;61
1640;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppiella;nova;Oppiella nova;sap. fun.;assay;SPECIE;61
1641;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Protoribates;lophotricus;Protoribates lophotricus;litter;assay;SPECIE;61
1642;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Oribatulidae;Oribatula;minuta;Oribatula minuta;sap. fun.;assay;SPECIE;61
1643;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Scheloribatidae;Scheloribates;pallidus;Scheloribates pallidus;sap. fun.;assay;SPECIE;61
1644;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomatides;;;Phthiracaroidea;Phthiracaridae;Phthiracarus;setosellum;Phthiracarus setosellum;litter;assay;SPECIE;61
1645;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;magnus;Steganacarus magnus;sap. fun.;gut;SPECIE;62
1646;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Enarthronoides;;;Brachychthonioidea;Phthiracaridae;Steganacarus;magnus;Steganacarus magnus;litter;gut;SPECIE;62
1647;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Carabodidae;Carabodes;labyrinthicus;Carabodes labyrinthicus;sap. fun.;gut;SPECIE;62
1648;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Carabodidae;Carabodes;labyrinthicus;Carabodes labyrinthicus;bac.;gut;SPECIE;62
1649;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Carabodoidea;Carabodidae;Carabodes;labyrinthicus;Carabodes labyrinthicus;humus;gut;SPECIE;62
1650;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates;cuspidatus;Chamobates cuspidatus;sap. fun.;gut;SPECIE;62
1651;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates ;cuspidatus;Chamobates cuspidatus;bac.;gut;SPECIE;62
1652;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Chamobatidae;Chamobates;cuspidatus;Chamobates cuspidatus;humus;gut;SPECIE;62
1653;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Camisiidae;Platynothrus;peltifer;Platynothrus peltifer;sap. fun.;gut;SPECIE;62
1654;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nanhermanniidae;Nanhermannia;elegantula;Nanhermannia elegantula;litter;gut;SPECIE;62
1655;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nanhermanniidae;Nanhermannia;elegantula;Nanhermannia elegantula;sap. fun.;gut;SPECIE;62
1656;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Nothrina;;Crotonioidea;Nothridae;Nothrus;sylvestris;Nothrus silvestris;sap. fun.;gut;SPECIE;62
