ID;CLASE;SUBCLASE;SUPERORDER;ORDER;SUBORDER;SUPERCOHORT;COHORT;SUBCOHORT;SUPERFAMILY;FAMILY;GENERA;SPECIE;G_SP;RESOURCE;METHOD;TAXONOMIC_LEVEL;Cita
2708;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Allonychiurus;flavescens;Allonychiurus flavescens;bac.;gut;SPECIE;244
2709;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Allonychiurus;flavescens;Allonychiurus flavescens;carrion;gut;SPECIE;244
2710;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Pseudisotoma;monochaeta;Pseudisotoma monochaeta;sap. fun.;gut;SPECIE;244
2711;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Pseudisotoma;monochaeta;Pseudisotoma monochaeta;carrion;gut;SPECIE;244
2712;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Pseudisotoma;monochaeta;Pseudisotoma monochaeta;humus;gut;SPECIE;244
2713;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Hypogastrura;helena;Hypogastrura helena;sap. fun.;gut;SPECIE;244
2714;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Hypogastrura;helena;Hypogastrura helena;litter;gut;SPECIE;244
2715;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Hypogastrura;helena;Hypogastrura helena;carrion;gut;SPECIE;244
2716;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Hypogastrura;helena;Hypogastrura helena;humus;gut;SPECIE;244
2717;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Desoria;uniens ;Desoria uniens ;sap. fun.;gut;SPECIE;244
2718;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Hypogastruridae;Mitchellania;krafti;Mitchellania krafti;sap. fun.;gut;SPECIE;244
2719;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Onychiurus;reluctus;Onychiurus reluctus;sap. fun.;gut;SPECIE;244
2720;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Onychiurus;reluctus;Onychiurus reluctus;bac.;gut;SPECIE;244
2721;Entognatha;Collembola;;Arthropleona;;;;;Poduroidea;Onychiuridae;Onychiurus;reluctus;Onychiurus reluctus;humus;gut;SPECIE;244
2722;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Paraisotoma;notabilis;Paraisotoma notabilis;bac.;gut;SPECIE;246
2723;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Paraisotoma;notabilis;Paraisotoma notabilis;sap. fun.;gut;SPECIE;246
2724;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;humus;gut;SPECIE;246
2725;Entognatha;Collembola;;Arthropleona;;;;;Entomobryoidea;Isotomidae;Folsomia;candida;Folsomia candida;sap. fun.;gut;SPECIE;246
2726;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Sminthurinus;aureus;Sminthurinus aureus;sap. fun.;gut;SPECIE;246
2727;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Sminthurinus;aureus;Sminthurinus aureus;bac.;gut;SPECIE;246
2728;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Sminthurinus;aureus;Sminthurinus aureus;humus;gut;SPECIE;246
2729;Entognatha;Collembola;;Neelipleona;;;;;;Neelidae;Megalothorax;minimus;Megalothorax minimus;humus;gut;SPECIE;246
2730;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasellus;racovitzai;Gamasellus racovitzai;coll.;mo. det.;SPECIE;247
2731;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;omniphagous;Pergalumna omniphagous;nemat.;assay;SPECIE;248
2732;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;omniphagous;Pergalumna omniphagous;sap. fun.;assay;SPECIE;248
2733;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Galumnoidea;Galumnidae;Pergalumna;omniphagous;Pergalumna omniphagous;plant;assay;SPECIE;248
2734;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ceratozetoidea;Ceratozetidae;Ceratozetes;jeweli;Ceratozetes jeweli;sap. fun.;assay;SPECIE;248
2735;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Palaeosomatides;;;Palaeacaroidea;Palaeacaridae;Palaeacarus;kamenskii;Palaeacarus kamenskii;sap. fun.;obs.;SPECIE;249
2736;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodides;;;Bdelloidea;Belbidae;Belba;rossica;Belba rossica;sap. fun.;obs.;SPECIE;249
2737;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodides;;;Bdelloidea;Belbidae;Belba;meridionalis;Belba meridionalis;sap. fun.;obs.;SPECIE;249
2738;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodides;;;Bdelloidea;Belbidae;Metabelba;rara;Metabelba rara;sap. fun.;obs.;SPECIE;249
2739;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Epidamaeus;kamaensis;Epidamaeus kamaensis;sap. fun.;obs.;SPECIE;249
2740;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Epidamaeus;plumosus;Epidamaeus plumosus;sap. fun.;obs.;SPECIE;249
2741;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Damaeidae;Spatiodamaeus;subverticilipes;Spatiodamaeus subverticilipes;sap. fun.;obs.;SPECIE;249
2742;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Damaeoidea;Belbodamaeidae;Porobelba;spinosa;Porobelba spinosa;sap. fun.;obs.;SPECIE;249
2743;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppia;nova;Oppia nova;sap. fun.;obs.;SPECIE;249
2744;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Oppia;concolor;Oppia concolor;sap. fun.;obs.;SPECIE;249
2745;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oppioidea;Oppiidae;Granuloppia;sp.;Granuloppia sp.;sap. fun.;obs.;GENERA;249
2746;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Ameroidea;Eremobelbidae;Eremobelba;geografica;Eremobelba geografica;sap. fun.;obs.;SPECIE;249
2747;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Desmonomatides;Brachypylina;;Oripodoidea;Haplozetidae;Peloribates;pilosus;Peloribates pilosus;sap. fun.;obs.;SPECIE;249
2748;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Uropodoidea;Uropodidae;Nenteria;hypotrichus;Nenteria hypotrichus;sap. fun.;assay;SPECIE;250
2749;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Uropodoidea;Uropodidae;Nenteria;hypotrichus;Nenteria hypotrichus;coll.;assay;SPECIE;250
2750;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Uropodoidea;Uropodidae;Nenteria;hypotrichus;Nenteria hypotrichus;mites;assay;SPECIE;250
2751;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Uropodina;Uropodiae;Uropodoidea;Uropodidae;Nenteria;hypotrichus;Nenteria hypotrichus;nemat.;assay;SPECIE;250
